,usdrub,gold,cb_key_rate,fed_rate,imoex_open,imoex_close,ru_cpi,us_cpi,workday
08.05.2013,31.0789,1461.84,8.25,0.25,1430.12,1432.94,100.66,99.95860159642594,workday
09.05.2013,31.0829,1453.04,8.25,0.25,,,100.66,99.95860159642594,day off
10.05.2013,,,8.25,0.25,1431.31,1426.25,100.66,99.95860159642594,day off
11.05.2013,,,8.25,0.25,,,100.66,99.95860159642594,day off
12.05.2013,,,8.25,0.25,,,100.66,99.95860159642594,day off
13.05.2013,,,8.25,0.25,1426.25,1416.5,100.66,99.95860159642594,workday
14.05.2013,31.3777,1442.35,8.25,0.25,1414.79,1405.76,100.66,99.95860159642594,workday
15.05.2013,31.2778,1444.55,8.25,0.25,1405.65,1391.98,100.66,99.95860159642594,workday
16.05.2013,31.4281,1426.99,8.25,0.25,1392.54,1373.65,100.66,99.95860159642594,workday
17.05.2013,31.4166,1390.86,8.25,0.25,1373.53,1401.79,100.66,99.95860159642594,workday
18.05.2013,31.3931,1389.57,8.25,0.25,,,100.66,99.95860159642594,day off
19.05.2013,,,8.25,0.25,,,100.66,99.95860159642594,day off
20.05.2013,,,8.25,0.25,1401.43,1406.86,100.66,99.95860159642594,workday
21.05.2013,31.3406,1364.07,8.25,0.25,1406.94,1422.99,100.66,99.95860159642594,workday
22.05.2013,31.177,1382.01,8.25,0.25,1423.11,1448.42,100.66,99.95860159642594,workday
23.05.2013,31.228,1390.79,8.25,0.25,1448.56,1396.91,100.66,99.95860159642594,workday
24.05.2013,31.4711,1402.38,8.25,0.25,1397.75,1380.88,100.66,99.95860159642594,workday
25.05.2013,31.3164,1394.73,8.25,0.25,,,100.66,99.95860159642594,day off
26.05.2013,,,8.25,0.25,,,100.66,99.95860159642594,day off
27.05.2013,,,8.25,0.25,1380.92,1378.29,100.66,99.95860159642594,workday
28.05.2013,31.3025,1399.14,8.25,0.25,1378.25,1397.72,100.66,99.95860159642594,workday
29.05.2013,31.3784,1391.19,8.25,0.25,1397.54,1361.43,100.66,99.95860159642594,workday
30.05.2013,31.5203,1403.05,8.25,0.25,1361.16,1361.26,100.66,99.95860159642594,workday
31.05.2013,31.5893,1428.21,8.25,0.25,1362.0,1350.17,100.66,99.95860159642594,workday
01.06.2013,31.7979,1441.73,8.25,0.25,,,100.42,99.76252446815376,day off
02.06.2013,,,8.25,0.25,,,100.42,99.76252446815376,day off
03.06.2013,,,8.25,0.25,1350.17,1337.4,100.42,99.76252446815376,workday
04.06.2013,32.0487,1439.2,8.25,0.25,1337.52,1341.62,100.42,99.76252446815376,workday
05.06.2013,31.8344,1438.27,8.25,0.25,1341.33,1326.78,100.42,99.76252446815376,workday
06.06.2013,31.9816,1435.93,8.25,0.25,1326.73,1316.92,100.42,99.76252446815376,workday
07.06.2013,32.1385,1446.07,8.25,0.25,1316.32,1343.9,100.42,99.76252446815376,workday
08.06.2013,32.2397,1461.51,8.25,0.25,,,100.42,99.76252446815376,day off
09.06.2013,,,8.25,0.25,,,100.42,99.76252446815376,day off
10.06.2013,,,8.25,0.25,1343.9,1335.25,100.42,99.76252446815376,workday
11.06.2013,32.3246,1430.8,8.25,0.25,1335.25,1301.31,100.42,99.76252446815376,workday
12.06.2013,32.3951,1426.37,8.25,0.25,,,100.42,99.76252446815376,day off
13.06.2013,,,8.25,0.25,1302.52,1281.89,100.42,99.76252446815376,workday
14.06.2013,32.3467,1441.66,8.25,0.25,1282.46,1299.61,100.42,99.76252446815376,workday
15.06.2013,31.8029,1410.78,8.25,0.25,,,100.42,99.76252446815376,day off
16.06.2013,,,8.25,0.25,,,100.42,99.76252446815376,day off
17.06.2013,,,8.25,0.25,1300.02,1325.27,100.42,99.76252446815376,workday
18.06.2013,31.679,1411.64,8.25,0.25,1325.09,1335.14,100.42,99.76252446815376,workday
19.06.2013,31.8824,1413.02,8.25,0.25,1334.66,1323.57,100.42,99.76252446815376,workday
20.06.2013,32.1201,1410.65,8.25,0.25,1323.55,1297.01,100.42,99.76252446815376,workday
21.06.2013,32.7041,1370.32,8.25,0.25,1297.01,1298.89,100.42,99.76252446815376,workday
22.06.2013,32.7433,1358.27,8.25,0.25,,,100.42,99.76252446815376,day off
23.06.2013,,,8.25,0.25,,,100.42,99.76252446815376,day off
24.06.2013,,,8.25,0.25,1298.41,1290.26,100.42,99.76252446815376,workday
25.06.2013,32.9097,1357.77,8.25,0.25,1289.76,1297.59,100.42,99.76252446815376,workday
26.06.2013,32.714,1351.54,8.25,0.25,1297.59,1320.39,100.42,99.76252446815376,workday
27.06.2013,32.8876,1299.5,8.25,0.25,1320.39,1313.23,100.42,99.76252446815376,workday
28.06.2013,32.8766,1302.23,8.25,0.25,1314.68,1330.46,100.42,99.76252446815376,workday
29.06.2013,32.709,1265.36,8.25,0.25,,,100.42,99.76252446815376,day off
30.06.2013,,,8.25,0.25,,,100.42,99.76252446815376,day off
01.07.2013,,,8.25,0.25,1330.46,1336.17,100.82,99.80463718334049,workday
02.07.2013,32.8517,1313.39,8.25,0.25,1334.44,1337.92,100.82,99.80463718334049,workday
03.07.2013,32.9475,1335.49,8.25,0.25,1338.28,1333.35,100.82,99.80463718334049,workday
04.07.2013,33.2204,1330.8,8.25,0.25,1333.4,1349.21,100.82,99.80463718334049,workday
05.07.2013,33.1605,1332.13,8.25,0.25,1348.94,1342.72,100.82,99.80463718334049,workday
06.07.2013,33.2247,1316.82,8.25,0.25,,,100.82,99.80463718334049,day off
07.07.2013,,,8.25,0.25,,,100.82,99.80463718334049,day off
08.07.2013,,,8.25,0.25,1343.25,1348.88,100.82,99.80463718334049,workday
09.07.2013,33.321,1312.87,8.25,0.25,1349.8,1345.73,100.82,99.80463718334049,workday
10.07.2013,33.0842,1331.73,8.25,0.25,1345.48,1333.71,100.82,99.80463718334049,workday
11.07.2013,32.9112,1325.03,8.25,0.25,1333.12,1368.11,100.82,99.80463718334049,workday
12.07.2013,32.5867,1341.82,8.25,0.25,1368.11,1398.22,100.82,99.80463718334049,workday
13.07.2013,32.6429,1338.1,8.25,0.25,,,100.82,99.80463718334049,day off
14.07.2013,,,8.25,0.25,,,100.82,99.80463718334049,day off
15.07.2013,,,8.25,0.25,1396.38,1403.56,100.82,99.80463718334049,workday
16.07.2013,32.622,1343.8,8.25,0.25,1403.43,1410.1,100.82,99.80463718334049,workday
17.07.2013,32.5417,1345.46,8.25,0.25,1409.21,1431.8,100.82,99.80463718334049,workday
18.07.2013,32.4526,1339.95,8.25,0.25,1431.3,1416.63,100.82,99.80463718334049,workday
19.07.2013,32.3998,1333.09,8.25,0.25,1417.47,1421.67,100.82,99.80463718334049,workday
20.07.2013,32.4288,1340.8,8.25,0.25,,,100.82,99.80463718334049,day off
21.07.2013,,,8.25,0.25,,,100.82,99.80463718334049,day off
22.07.2013,,,8.25,0.25,1421.67,1415.52,100.82,99.80463718334049,workday
23.07.2013,32.3236,1365.28,8.25,0.25,1415.48,1417.34,100.82,99.80463718334049,workday
24.07.2013,32.3106,1378.24,8.25,0.25,1418.33,1407.41,100.82,99.80463718334049,workday
25.07.2013,32.3462,1393.54,8.25,0.25,1408.42,1401.88,100.82,99.80463718334049,workday
26.07.2013,32.5376,1372.49,8.25,0.25,1401.94,1403.14,100.82,99.80463718334049,workday
27.07.2013,32.6371,1393.22,8.25,0.25,,,100.82,99.80463718334049,day off
28.07.2013,,,8.25,0.25,,,100.82,99.80463718334049,day off
29.07.2013,,,8.25,0.25,1403.31,1398.3,100.82,99.80463718334049,workday
30.07.2013,32.8556,1405.71,8.25,0.25,1398.24,1387.31,100.82,99.80463718334049,workday
31.07.2013,32.8901,1398.2,8.25,0.25,1387.31,1375.79,100.82,99.80463718334049,workday
01.08.2013,33.033,1414.1,8.25,0.25,1376.31,1398.46,100.14,99.76183949009663,workday
02.08.2013,32.9741,1403.36,8.25,0.25,1398.75,1392.15,100.14,99.76183949009663,workday
03.08.2013,33.0978,1368.19,8.25,0.25,,,100.14,99.76183949009663,day off
04.08.2013,,,8.25,0.25,,,100.14,99.76183949009663,day off
05.08.2013,,,8.25,0.25,1391.79,1391.75,100.14,99.76183949009663,workday
06.08.2013,32.8811,1385.93,8.25,0.25,1391.54,1364.65,100.14,99.76183949009663,workday
07.08.2013,32.939,1368.24,8.25,0.25,1364.31,1362.91,100.14,99.76183949009663,workday
08.08.2013,32.9848,1352.65,8.25,0.25,1364.4,1362.38,100.14,99.76183949009663,workday
09.08.2013,32.9401,1363.79,8.25,0.25,1360.82,1382.72,100.14,99.76183949009663,workday
10.08.2013,32.8606,1379.25,8.25,0.25,,,100.14,99.76183949009663,day off
11.08.2013,,,8.25,0.25,,,100.14,99.76183949009663,day off
12.08.2013,,,8.25,0.25,1382.74,1388.36,100.14,99.76183949009663,workday
13.08.2013,32.891,1401.94,8.25,0.25,1387.9,1407.86,100.14,99.76183949009663,workday
14.08.2013,33.0426,1417.17,8.25,0.25,1408.73,1423.87,100.14,99.76183949009663,workday
15.08.2013,33.1583,1410.67,8.25,0.25,1424.17,1391.37,100.14,99.76183949009663,workday
16.08.2013,33.0004,1421.19,8.25,0.25,1392.98,1380.31,100.14,99.76183949009663,workday
17.08.2013,32.9421,1441.19,8.25,0.25,,,100.14,99.76183949009663,day off
18.08.2013,,,8.25,0.25,,,100.14,99.76183949009663,day off
19.08.2013,,,8.25,0.25,1380.56,1382.32,100.14,99.76183949009663,workday
20.08.2013,32.9226,1455.68,8.25,0.25,1381.98,1377.28,100.14,99.76183949009663,workday
21.08.2013,33.0006,1449.05,8.25,0.25,1376.82,1376.6,100.14,99.76183949009663,workday
22.08.2013,32.9737,1441.77,8.25,0.25,1375.49,1396.65,100.14,99.76183949009663,workday
23.08.2013,33.1908,1462.47,8.25,0.25,1397.54,1393.21,100.14,99.76183949009663,workday
24.08.2013,33.0552,1460.75,8.25,0.25,,,100.14,99.76183949009663,day off
25.08.2013,,,8.25,0.25,,,100.14,99.76183949009663,day off
26.08.2013,,,8.25,0.25,1392.42,1387.06,100.14,99.76183949009663,workday
27.08.2013,32.9564,1459.56,8.25,0.25,1387.21,1374.21,100.14,99.76183949009663,workday
28.08.2013,33.1224,1502.59,8.25,0.25,1374.27,1369.64,100.14,99.76183949009663,workday
29.08.2013,33.1798,1520.66,8.25,0.25,1369.64,1371.89,100.14,99.76183949009663,workday
30.08.2013,33.1783,1500.06,8.25,0.25,1372.02,1364.65,100.14,99.76183949009663,workday
31.08.2013,33.2474,1488.75,8.25,0.25,,,100.14,99.76183949009663,day off
01.09.2013,,,8.25,0.25,,,100.21,99.96231973418284,day off
02.09.2013,,,8.25,0.25,1364.75,1367.53,100.21,99.96231973418284,workday
03.09.2013,33.2522,1487.36,8.25,0.25,1366.99,1373.82,100.21,99.96231973418284,workday
04.09.2013,33.3693,1492.6,8.25,0.25,1372.98,1375.66,100.21,99.96231973418284,workday
05.09.2013,33.4656,1510.36,8.25,0.25,1375.66,1422.4,100.21,99.96231973418284,workday
06.09.2013,33.3901,1494.07,8.25,0.25,1421.86,1423.4,100.21,99.96231973418284,workday
07.09.2013,33.4338,1470.76,8.25,0.25,,,100.21,99.96231973418284,day off
08.09.2013,,,8.25,0.25,,,100.21,99.96231973418284,day off
09.09.2013,,,8.25,0.25,1423.4,1451.54,100.21,99.96231973418284,workday
10.09.2013,33.3243,1484.96,8.25,0.25,1451.54,1453.57,100.21,99.96231973418284,workday
11.09.2013,33.06,1459.37,8.25,0.25,1452.52,1454.12,100.21,99.96231973418284,workday
12.09.2013,32.9629,1446.87,8.25,0.25,1454.21,1450.23,100.21,99.96231973418284,workday
13.09.2013,32.6731,1407.88,8.25,0.25,1450.66,1440.74,100.21,99.96231973418284,workday
14.09.2013,32.7406,1377.11,8.25,0.25,,,100.21,99.96231973418284,day off
15.09.2013,,,8.25,0.25,,,100.21,99.96231973418284,day off
16.09.2013,,,8.25,0.25,1441.06,1470.48,100.21,99.96231973418284,workday
17.09.2013,32.2907,1364.93,8.25,0.25,1470.71,1473.03,100.21,99.96231973418284,workday
18.09.2013,32.3237,1368.93,8.25,0.25,1472.17,1464.95,100.21,99.96231973418284,workday
19.09.2013,32.245,1347.45,8.25,0.25,1464.35,1487.19,100.21,99.96231973418284,workday
20.09.2013,31.5892,1384.79,8.25,0.25,1486.49,1476.73,100.21,99.96231973418284,workday
21.09.2013,31.7326,1382.66,8.25,0.25,,,100.21,99.96231973418284,day off
22.09.2013,,,8.25,0.25,,,100.21,99.96231973418284,day off
23.09.2013,,,8.25,0.25,1476.69,1467.62,100.21,99.96231973418284,workday
24.09.2013,31.9106,1356.05,8.25,0.25,1466.41,1464.72,100.21,99.96231973418284,workday
25.09.2013,31.8167,1346.69,8.25,0.25,1464.72,1479.59,100.21,99.96231973418284,workday
26.09.2013,31.9343,1355.51,8.25,0.25,1479.59,1485.14,100.21,99.96231973418284,workday
27.09.2013,32.1736,1378.34,8.25,0.25,1483.99,1471.89,100.21,99.96231973418284,workday
28.09.2013,32.3451,1374.25,8.25,0.25,,,100.21,99.96231973418284,day off
29.09.2013,,,8.25,0.25,,,100.21,99.96231973418284,day off
30.09.2013,,,8.25,0.25,1472.23,1462.82,100.21,99.96231973418284,workday
01.10.2013,32.4839,1395.03,8.25,0.25,1462.82,1471.73,100.57,99.94650552704894,workday
02.10.2013,32.2965,1383.35,8.25,0.25,1472.45,1454.29,100.57,99.94650552704894,workday
03.10.2013,32.2979,1343.43,8.25,0.25,1454.53,1456.49,100.57,99.94650552704894,workday
04.10.2013,32.125,1351.99,8.25,0.25,1456.51,1474.21,100.57,99.94650552704894,workday
05.10.2013,32.1005,1358.18,8.25,0.25,,,100.57,99.94650552704894,day off
06.10.2013,,,8.25,0.25,,,100.57,99.94650552704894,day off
07.10.2013,,,8.25,0.25,1474.45,1480.2,100.57,99.94650552704894,workday
08.10.2013,32.2931,1361.14,8.25,0.25,1480.2,1505.14,100.57,99.94650552704894,workday
09.10.2013,32.2984,1371.75,8.25,0.25,1503.44,1501.01,100.57,99.94650552704894,workday
10.10.2013,32.3619,1362.48,8.25,0.25,1499.22,1516.73,100.57,99.94650552704894,workday
11.10.2013,32.3564,1350.29,8.25,0.25,1516.8,1513.03,100.57,99.94650552704894,workday
12.10.2013,32.2133,1331.63,8.25,0.25,,,100.57,99.94650552704894,day off
13.10.2013,,,8.25,0.25,,,100.57,99.94650552704894,day off
14.10.2013,,,8.25,0.25,1511.81,1510.2,100.57,99.94650552704894,workday
15.10.2013,32.2663,1323.7,8.25,0.25,1510.2,1531.67,100.57,99.94650552704894,workday
16.10.2013,32.2676,1302.49,8.25,0.25,1530.17,1531.57,100.57,99.94650552704894,workday
17.10.2013,32.2561,1325.62,8.25,0.25,1531.57,1512.32,100.57,99.94650552704894,workday
18.10.2013,32.0816,1349.65,8.25,0.25,1512.32,1533.35,100.57,99.94650552704894,workday
19.10.2013,31.846,1348.44,8.25,0.25,,,100.57,99.94650552704894,day off
20.10.2013,,,8.25,0.25,,,100.57,99.94650552704894,day off
21.10.2013,,,8.25,0.25,1535.22,1533.61,100.57,99.94650552704894,workday
22.10.2013,31.9013,1349.76,8.25,0.25,1535.27,1528.76,100.57,99.94650552704894,workday
23.10.2013,31.9346,1346.8,8.25,0.25,1526.4,1507.26,100.57,99.94650552704894,workday
24.10.2013,31.7448,1360.48,8.25,0.25,1506.87,1502.46,100.57,99.94650552704894,workday
25.10.2013,31.6618,1360.24,8.25,0.25,1501.94,1504.48,100.57,99.94650552704894,workday
26.10.2013,31.6775,1366.51,8.25,0.25,,,100.57,99.94650552704894,day off
27.10.2013,,,8.25,0.25,,,100.57,99.94650552704894,day off
28.10.2013,,,8.25,0.25,1504.7,1511.51,100.57,99.94650552704894,workday
29.10.2013,31.8119,1381.77,8.25,0.25,1511.51,1516.17,100.57,99.94650552704894,workday
30.10.2013,31.9445,1383.16,8.25,0.25,1516.3,1516.0,100.57,99.94650552704894,workday
31.10.2013,32.0613,1391.06,8.25,0.25,1516.0,1510.21,100.57,99.94650552704894,workday
01.11.2013,32.0758,1375.44,8.25,0.25,1509.58,1515.15,100.56,99.8158906450235,workday
02.11.2013,32.1808,1360.29,8.25,0.25,,,100.56,99.8158906450235,day off
03.11.2013,,,8.25,0.25,,,100.56,99.8158906450235,day off
04.11.2013,,,8.25,0.25,,,100.56,99.8158906450235,day off
05.11.2013,,,8.25,0.25,1515.15,1505.94,100.56,99.8158906450235,workday
06.11.2013,32.3509,1363.84,8.25,0.25,1507.07,1499.95,100.56,99.8158906450235,workday
07.11.2013,32.4511,1374.06,8.25,0.25,1499.95,1509.25,100.56,99.8158906450235,workday
08.11.2013,32.3803,1370.02,8.25,0.25,1508.61,1489.55,100.56,99.8158906450235,workday
09.11.2013,32.5479,1369.79,8.25,0.25,,,100.56,99.8158906450235,day off
10.11.2013,,,8.25,0.25,,,100.56,99.8158906450235,day off
11.11.2013,,,8.25,0.25,1488.89,1483.46,100.56,99.8158906450235,workday
12.11.2013,32.6622,1348.08,8.25,0.25,1485.45,1500.41,100.56,99.8158906450235,workday
13.11.2013,32.8076,1351.18,8.25,0.25,1499.0,1466.82,100.56,99.8158906450235,workday
14.11.2013,32.8184,1346.35,8.25,0.25,1466.82,1490.89,100.56,99.8158906450235,workday
15.11.2013,32.6874,1348.6,8.25,0.25,1489.4,1493.79,100.56,99.8158906450235,workday
16.11.2013,32.6807,1346.75,8.25,0.25,,,100.56,99.8158906450235,day off
17.11.2013,,,8.25,0.25,,,100.56,99.8158906450235,day off
18.11.2013,,,8.25,0.25,1494.53,1510.61,100.56,99.8158906450235,workday
19.11.2013,32.5658,1343.84,8.25,0.25,1510.72,1511.19,100.56,99.8158906450235,workday
20.11.2013,32.6098,1333.86,8.25,0.25,1511.16,1508.52,100.56,99.8158906450235,workday
21.11.2013,32.7417,1338.47,8.25,0.25,1506.62,1494.07,100.56,99.8158906450235,workday
22.11.2013,33.018,1325.35,8.25,0.25,1494.1,1504.1,100.56,99.8158906450235,workday
23.11.2013,32.9055,1313.69,8.25,0.25,,,100.56,99.8158906450235,day off
24.11.2013,,,8.25,0.25,,,100.56,99.8158906450235,day off
25.11.2013,,,8.25,0.25,1504.21,1502.41,100.56,99.8158906450235,workday
26.11.2013,32.7733,1297.88,8.25,0.25,1502.89,1484.37,100.56,99.8158906450235,workday
27.11.2013,32.9879,1326.53,8.25,0.25,1484.6,1475.42,100.56,99.8158906450235,workday
28.11.2013,33.0041,1327.18,8.25,0.25,1475.16,1479.46,100.56,99.8158906450235,workday
29.11.2013,33.1332,1322.78,8.25,0.25,1480.08,1479.35,100.56,99.8158906450235,workday
30.11.2013,33.1916,1328.85,8.25,0.25,,,100.56,99.8158906450235,day off
01.12.2013,,,8.25,0.25,,,100.51,99.73628040337596,day off
02.12.2013,,,8.25,0.25,1479.32,1473.26,100.51,99.73628040337596,workday
03.12.2013,33.1482,1318.85,8.25,0.25,1473.56,1448.84,100.51,99.73628040337596,workday
04.12.2013,33.246,1302.97,8.25,0.25,1450.22,1439.26,100.51,99.73628040337596,workday
05.12.2013,33.2632,1297.23,8.25,0.25,1437.77,1429.25,100.51,99.73628040337596,workday
06.12.2013,33.114,1313.76,8.25,0.25,1429.25,1448.67,100.51,99.73628040337596,workday
07.12.2013,32.9514,1303.87,8.25,0.25,,,100.51,99.73628040337596,day off
08.12.2013,,,8.25,0.25,,,100.51,99.73628040337596,day off
09.12.2013,,,8.25,0.25,1448.67,1465.7,100.51,99.73628040337596,workday
10.12.2013,32.7782,1294.65,8.25,0.25,1465.7,1464.14,100.51,99.73628040337596,workday
11.12.2013,32.7848,1313.09,8.25,0.25,1464.14,1464.67,100.51,99.73628040337596,workday
12.12.2013,32.7315,1320.95,8.25,0.25,1465.25,1449.74,100.51,99.73628040337596,workday
13.12.2013,32.7518,1309.4,8.25,0.25,1449.74,1452.76,100.51,99.73628040337596,workday
14.12.2013,32.8663,1292.05,8.25,0.25,,,100.51,99.73628040337596,day off
15.12.2013,,,8.25,0.25,,,100.51,99.73628040337596,day off
16.12.2013,,,8.25,0.25,1452.63,1470.22,100.51,99.73628040337596,workday
17.12.2013,32.8658,1299.16,8.25,0.25,1469.57,1479.39,100.51,99.73628040337596,workday
18.12.2013,32.8646,1307.3,8.25,0.25,1480.09,1486.91,100.51,99.73628040337596,workday
19.12.2013,32.9404,1306.08,8.25,0.25,1488.21,1497.99,100.51,99.73628040337596,workday
20.12.2013,32.9527,1276.91,8.25,0.25,1499.17,1497.23,100.51,99.73628040337596,workday
21.12.2013,32.9798,1267.09,8.25,0.25,,,100.51,99.73628040337596,day off
22.12.2013,,,8.25,0.25,,,100.51,99.73628040337596,day off
23.12.2013,,,8.25,0.25,1497.31,1507.49,100.51,99.73628040337596,workday
24.12.2013,32.9506,1263.58,8.25,0.25,1506.89,1506.41,100.51,99.73628040337596,workday
25.12.2013,32.6284,1255.16,8.25,0.25,1506.41,1501.12,100.51,99.73628040337596,workday
26.12.2013,32.6487,1255.94,8.25,0.25,1501.1,1501.47,100.51,99.73628040337596,workday
27.12.2013,32.671,1256.8,8.25,0.25,1501.83,1494.83,100.51,99.73628040337596,workday
28.12.2013,32.6282,1268.53,8.25,0.25,,,100.51,99.73628040337596,day off
29.12.2013,,,8.25,0.25,,,100.51,99.73628040337596,day off
30.12.2013,,,8.25,0.25,1496.27,1504.08,100.51,99.73628040337596,workday
31.12.2013,32.7292,1264.3,8.25,0.25,,,100.51,99.73628040337596,workday
01.01.2014,32.6587,1261.58,8.25,0.25,,,100.59,99.75816871238652,day off
02.01.2014,,,,0.25,,,100.59,99.75816871238652,day off
03.01.2014,,,,0.25,,,100.59,99.75816871238652,day off
04.01.2014,,,,0.25,,,100.59,99.75816871238652,day off
05.01.2014,,,,0.25,,,100.59,99.75816871238652,day off
06.01.2014,,,,0.25,1504.14,1466.15,100.59,99.75816871238652,day off
07.01.2014,,,,0.25,,,100.59,99.75816871238652,day off
08.01.2014,,,,0.25,1465.99,1462.67,100.59,99.75816871238652,day off
09.01.2014,,,5.5,0.25,1462.67,1465.14,100.59,99.75816871238652,workday
10.01.2014,33.1547,1306.85,5.5,0.25,1465.74,1469.19,100.59,99.75816871238652,workday
11.01.2014,33.2062,1315.55,,0.25,,,100.59,99.75816871238652,day off
12.01.2014,,,,0.25,,,100.59,99.75816871238652,day off
13.01.2014,,,5.5,0.25,1469.19,1477.56,100.59,99.75816871238652,workday
14.01.2014,33.1204,1326.8,5.5,0.25,1477.59,1469.64,100.59,99.75816871238652,workday
15.01.2014,33.2386,1334.47,5.5,0.25,1469.76,1486.51,100.59,99.75816871238652,workday
16.01.2014,33.3562,1327.66,5.5,0.25,1486.37,1480.73,100.59,99.75816871238652,workday
17.01.2014,33.4013,1328.65,5.5,0.25,1480.63,1486.88,100.59,99.75816871238652,workday
18.01.2014,33.4343,1334.0,,0.25,,,100.59,99.75816871238652,day off
19.01.2014,,,,0.25,,,100.59,99.75816871238652,day off
20.01.2014,,,5.5,0.25,1485.75,1495.36,100.59,99.75816871238652,workday
21.01.2014,33.6429,1357.19,5.5,0.25,1495.92,1504.68,100.59,99.75816871238652,workday
22.01.2014,33.8161,1356.57,5.5,0.25,1503.6,1498.73,100.59,99.75816871238652,workday
23.01.2014,33.8688,1349.7,5.5,0.25,1498.73,1496.9,100.59,99.75816871238652,workday
24.01.2014,34.0334,1361.46,5.5,0.25,1496.9,1494.58,100.59,99.75816871238652,workday
25.01.2014,34.26,1387.04,,0.25,,,100.59,99.75816871238652,day off
26.01.2014,,,,0.25,,,100.59,99.75816871238652,day off
27.01.2014,,,5.5,0.25,1494.18,1478.23,100.59,99.75816871238652,workday
28.01.2014,34.7093,1417.23,5.5,0.25,1477.91,1469.57,100.59,99.75816871238652,workday
29.01.2014,34.625,1395.42,5.5,0.25,1468.35,1462.99,100.59,99.75816871238652,workday
30.01.2014,34.5633,1394.32,5.5,0.25,1463.05,1463.2,100.59,99.75816871238652,workday
31.01.2014,35.2448,1420.96,5.5,0.25,1463.6,1454.45,100.59,99.75816871238652,workday
01.02.2014,35.18,1409.87,,0.25,,,100.7,99.8900431760965,day off
02.02.2014,,,,0.25,,,100.7,99.8900431760965,day off
03.02.2014,,,5.5,0.25,1453.55,1442.84,100.7,99.8900431760965,workday
04.02.2014,35.2347,1412.06,5.5,0.25,1442.52,1441.16,100.7,99.8900431760965,workday
05.02.2014,35.4502,1428.11,5.5,0.25,1442.02,1456.0,100.7,99.8900431760965,workday
06.02.2014,34.9592,1412.82,5.5,0.25,1456.0,1466.7,100.7,99.8900431760965,workday
07.02.2014,34.7287,1405.18,5.5,0.25,1465.18,1478.48,100.7,99.8900431760965,workday
08.02.2014,34.6044,1401.82,,0.25,,,100.7,99.8900431760965,day off
09.02.2014,,,,0.25,,,100.7,99.8900431760965,day off
